doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1007/s10021-010-9396-4,Ecosystems,http://link.springer.com/10.1007/s10021-010-9396-4,NA,NA,NA,2010-11-11,NA,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2012.2328,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2012.2328,NA,2012-10-01,2013-01-09,2013-01-30,NA,2013-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9389-3,Ecosystems,http://link.springer.com/10.1007/s10021-010-9389-3,NA,NA,NA,2010-11-06,NA,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.2024,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.2024,NA,2011-09-27,2011-10-03,2011-10-26,NA,2012-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9394-6,Ecosystems,http://link.springer.com/10.1007/s10021-010-9394-6,NA,NA,NA,2010-10-29,NA,2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1895,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1895,NA,2011-09-13,2011-10-06,2011-10-26,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9409-3,Ecosystems,http://link.springer.com/10.1007/s10021-010-9409-3,NA,NA,NA,2011-01-11,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1591,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1591,NA,2011-07-28,2011-09-06,2011-10-26,NA,2012-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9408-4,Ecosystems,http://link.springer.com/10.1007/s10021-010-9408-4,NA,NA,NA,2010-12-23,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.2012,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.2012,NA,NA,NA,2011-10-19,NA,2012-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9407-5,Ecosystems,http://link.springer.com/10.1007/s10021-010-9407-5,NA,NA,NA,2010-12-23,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1959,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1959,NA,2011-09-20,2011-09-30,2011-10-19,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9406-6,Ecosystems,http://link.springer.com/10.1007/s10021-010-9406-6,NA,NA,NA,2010-12-22,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1819,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1819,NA,2011-08-31,2011-09-27,2011-10-19,NA,2012-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9405-7,Ecosystems,http://link.springer.com/10.1007/s10021-010-9405-7,NA,NA,NA,2010-12-17,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1439,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1439,NA,2011-07-12,2011-09-22,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9404-8,Ecosystems,http://link.springer.com/10.1007/s10021-010-9404-8,NA,NA,NA,2010-12-14,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1838,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1838,NA,2011-09-04,2011-09-19,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-010-9403-9,Ecosystems,http://link.springer.com/10.1007/s10021-010-9403-9,NA,NA,NA,2010-12-07,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1823,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1823,NA,2011-08-31,2011-09-23,2011-10-12,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
